Reported_Power_Median,Measured_Power_Median,Ratio_Median_Power,Enb_Config,Non_Enb_Config,Round,Total_Tx_Power,Negative_Power_Headroom_Percentage
-27.021,-92.65299999999999,65.63199999999999,31,5,3,-21.0,1.0
-10.021,-75.97,65.949,31,6,3,-4.0,1.0
-29.021,-95.042,66.021,31,7,3,-23.0,1.0
-9.021,-74.967,65.946,31,8,3,-3.0,1.0
-29.021,-95.016,65.995,31,9,3,-23.0,1.0
-10.021,-75.985,65.964,31,10,3,-4.0,1.0
-27.021,-92.664,65.643,31,11,3,-21.0,1.0
-10.021,-75.987,65.966,31,12,3,-4.0,1.0
-29.021,-95.027,66.006,31,13,3,-23.0,1.0
-9.021,-74.66199999999999,65.64099999999999,31,14,3,-3.0,1.0
-29.021,-94.708,65.687,31,15,3,-23.0,1.0
-7.021,-72.96600000000001,65.94500000000001,31,16,3,-1.0,1.0
-29.021,-95.075,66.054,31,17,3,-23.0,1.0
-7.021,-72.923,65.902,31,18,3,-1.0,1.0
-29.021,-95.051,66.03,31,19,3,-23.0,1.0
-7.021,-72.952,65.931,31,20,3,-1.0,1.0
-29.01,-95.105,66.095,31,21,3,-26.0,1.0
-9.01,-75.017,66.00699999999999,31,22,3,-6.0,1.0
-27.01,-93.085,66.07499999999999,31,23,3,-24.0,1.0
-7.01,-73.023,66.01299999999999,31,24,3,-4.0,1.0
-27.021,-92.689,65.66799999999999,31,25,3,-21.0,1.0
-10.021,-75.98,65.959,31,26,3,-4.0,1.0
-26.021,-92.029,66.008,31,27,3,-20.0,1.0
-7.021,-72.98899999999999,65.96799999999999,31,28,3,-1.0,1.0
-29.01,-95.11,66.1,31,29,3,-26.0,1.0
-10.01,-76.0,65.99,31,30,3,-7.0,1.0
-29.01,-95.073,66.06299999999999,31,31,3,-26.0,1.0
-7.01,-72.749,65.73899999999999,31,32,3,-4.0,1.0
-25.021,-92.022,67.001,31,1,4,-19.0,1.0
-5.021,-71.973,66.952,31,2,4,1.0,1.0
-25.021,-92.02600000000001,67.00500000000001,31,3,4,-19.0,1.0
-5.021,-71.946,66.925,31,4,4,1.0,1.0
-25.021,-92.024,67.003,31,5,4,-19.0,1.0
-7.021,-73.93,66.909,31,6,4,-1.0,1.0
-26.021,-93.04299999999999,67.02199999999999,31,7,4,-20.0,1.0
-6.021,-72.953,66.932,31,8,4,0.0,1.0
-27.021,-94.02,66.999,31,9,4,-21.0,1.0
-7.021,-73.96,66.939,31,10,4,-1.0,1.0
-25.021,-91.971,66.95,31,11,4,-19.0,1.0
-7.021,-73.97800000000001,66.95700000000001,31,12,4,-1.0,1.0
-25.021,-92.039,67.018,31,13,4,-19.0,1.0
-8.021,-74.93,66.909,31,14,4,-2.0,1.0
-25.021,-92.04899999999999,67.02799999999999,31,15,4,-19.0,1.0
-6.021,-72.976,66.955,31,16,4,0.0,1.0
-25.021,-91.883,66.862,31,17,4,-19.0,1.0
-5.021,-72.021,67.0,31,18,4,1.0,1.0
-27.021,-93.947,66.926,31,19,4,-19.5,1.0
-5.021,-71.949,66.928,31,20,4,1.0,1.0
-27.01,-94.054,67.044,31,21,4,-24.0,1.0
-5.01,-71.925,66.91499999999999,31,22,4,2.0,1.0
-25.01,-91.94,66.92999999999999,31,23,4,-20.5,1.0
-5.01,-71.917,66.907,31,24,4,1.0,1.0
-27.021,-94.04700000000001,67.02600000000001,31,25,4,-21.0,1.0
-8.021,-74.888,66.867,31,26,4,-2.0,1.0
-27.021,-94.046,67.025,31,27,4,-21.0,1.0
-7.021,-73.92,66.899,31,28,4,0.5,1.0
-25.01,-91.889,66.87899999999999,31,29,4,-18.0,1.0
-5.01,-72.055,67.045,31,30,4,-2.0,1.0
-25.021,-91.821,66.8,31,31,4,-19.0,1.0
-5.01,-72.016,67.006,31,32,4,-2.0,1.0
15.979000000000001,-49.782,65.761,32,1,1,22.0,1.0
15.979000000000001,-49.641999999999996,65.621,32,4,1,22.0,1.0
15.979000000000001,-49.573,65.552,32,5,1,22.0,1.0
15.979000000000001,-49.574,65.553,32,8,1,22.0,1.0
15.979000000000001,-49.715,65.694,32,10,1,22.0,1.0
15.979000000000001,-49.606,65.58500000000001,32,11,1,22.0,1.0
15.979000000000001,-49.54600000000001,65.525,32,14,1,22.0,1.0
15.979000000000001,-49.82,65.799,32,15,1,22.0,1.0
15.979000000000001,-49.373000000000005,65.352,32,17,1,22.0,1.0
15.979000000000001,-49.288999999999994,65.268,32,18,1,22.0,1.0
15.979000000000001,-51.232,67.211,32,19,1,22.0,1.0
15.979000000000001,-49.388000000000005,65.367,32,20,1,22.0,1.0
15.979000000000001,-49.281000000000006,65.26,32,21,1,22.0,1.0
15.979000000000001,-49.315,65.294,32,23,1,22.0,1.0
15.979000000000001,-51.815,67.794,32,24,1,22.0,1.0
15.979000000000001,-49.361999999999995,65.341,32,25,1,22.0,1.0
15.979000000000001,-51.55,67.529,32,26,1,22.0,1.0
15.979000000000001,-49.355,65.334,32,27,1,22.0,1.0
15.979000000000001,-49.424,65.403,32,29,1,22.0,1.0
15.979000000000001,-49.388000000000005,65.367,32,30,1,22.0,1.0
15.979000000000001,-49.716,65.69500000000001,32,31,1,22.0,1.0
15.979000000000001,-49.282,65.261,32,32,1,22.0,1.0
15.979000000000001,-51.419,67.398,32,1,2,22.0,1.0
15.979000000000001,-51.33,67.309,32,4,2,22.0,1.0
15.979000000000001,-51.339,67.318,32,5,2,22.0,1.0
15.979000000000001,-51.416000000000004,67.39500000000001,32,8,2,22.0,1.0
15.979000000000001,-51.391999999999996,67.371,32,10,2,22.0,1.0
15.979000000000001,-51.391000000000005,67.37,32,11,2,22.0,1.0
15.979000000000001,-51.288000000000004,67.26700000000001,32,14,2,22.0,1.0
15.979000000000001,-51.504,67.483,32,15,2,22.0,1.0
15.979000000000001,-51.758,67.73700000000001,32,17,2,22.0,1.0
15.979000000000001,-51.159,67.138,32,18,2,22.0,1.0
15.979000000000001,-51.176,67.155,32,20,2,22.0,1.0
15.979000000000001,-51.138999999999996,67.118,32,21,2,22.0,1.0
15.979000000000001,-51.07,67.049,32,23,2,22.0,1.0
15.979000000000001,-51.211999999999996,67.191,32,25,2,22.0,1.0
15.979000000000001,-51.332,67.311,32,27,2,22.0,1.0
15.979000000000001,-51.251000000000005,67.23,32,29,2,22.0,1.0
15.979000000000001,-51.102,67.081,32,30,2,22.0,1.0
15.979000000000001,-51.222,67.20100000000001,32,31,2,22.0,1.0
15.979000000000001,-51.089,67.068,32,32,2,22.0,1.0
15.979000000000001,-50.625,66.604,32,1,3,22.0,1.0
15.979000000000001,-50.888999999999996,66.868,32,4,3,22.0,1.0
15.979000000000001,-51.235,67.214,32,5,3,22.0,1.0
15.979000000000001,-51.222,67.20100000000001,32,8,3,22.0,1.0
15.979000000000001,-51.202,67.181,32,10,3,22.0,1.0
15.979000000000001,-51.045,67.024,32,11,3,22.0,1.0
15.979000000000001,-50.175,66.154,32,14,3,22.0,1.0
15.979000000000001,-51.187,67.166,32,15,3,22.0,1.0
15.979000000000001,-50.028,66.007,32,18,3,22.0,1.0
15.979000000000001,-50.385,66.364,32,19,3,22.0,1.0
15.979000000000001,-50.405,66.384,32,20,3,22.0,1.0
15.979000000000001,-50.793,66.772,32,21,3,22.0,1.0
15.979000000000001,-50.483999999999995,66.463,32,23,3,22.0,1.0
15.979000000000001,-51.847,67.82600000000001,32,24,3,22.0,1.0
15.979000000000001,-51.016000000000005,66.995,32,25,3,22.0,1.0
15.979000000000001,-50.324,66.303,32,27,3,22.0,1.0
15.979000000000001,-50.784,66.763,32,30,3,22.0,1.0
15.979000000000001,-50.483999999999995,66.463,32,31,3,22.0,1.0
15.979000000000001,-50.773999999999994,66.753,32,32,3,22.0,1.0
